PROBE_DESIGN_ID	HITS_OREO_ILLUMINA
572981_0331_0249	1
572981_0298_0072	1
572981_0301_0451	1
572981_0040_0508	1
572981_0374_0212	1
572981_0083_0157	1
572981_0078_0206	1
572981_0341_0005	1
572981_0010_0462	1
572981_0208_0146	1
572981_0269_0241	1
572981_0275_0277	1
572981_0398_0436	1
572981_0273_0313	1
572981_0410_0290	1
572981_0321_0141	1
572981_0404_0142	1
572981_0136_0214	1
572981_0343_0217	1
572981_0051_0353	1
572981_0027_0349	1
572981_0222_0068	1
572981_0349_0417	1
572981_0350_0014	1
572981_0164_0340	1
572981_0124_0180	1
572981_0109_0497	1
572981_0301_0515	1
572981_0133_0267	1
572981_0005_0123	1
572981_0355_0451	1
572981_0404_0234	1
572981_0337_0099	1
572981_0113_0071	1
572981_0434_0492	1
572981_0114_0492	1
572981_0155_0065	1
572981_0229_0475	1
572981_0218_0468	1
572981_0243_0147	1
572981_0097_0399	1
572981_0412_0290	1
572981_0330_0340	1
572981_0395_0249	1
572981_0246_0008	1
572981_0101_0441	1
572981_0348_0138	1
572981_0164_0072	1
572981_0076_0076	1
572981_0027_0323	1
572981_0390_0400	1
572981_0134_0268	1
572981_0308_0044	1
572981_0206_0292	1
572981_0259_0495	1
572981_0173_0111	1
572981_0200_0534	1
572981_0094_0198	1
572981_0265_0069	1
572981_0269_0031	1
572981_0095_0219	1
572981_0399_0295	1
572981_0428_0362	1
572981_0179_0171	1
572981_0084_0088	1
572981_0170_0292	1
572981_0414_0158	1
572981_0236_0148	1
572981_0179_0551	1
572981_0230_0026	1
572981_0102_0134	1
572981_0201_0065	1
572981_0156_0136	1
572981_0143_0161	1
572981_0363_0049	1
572981_0270_0108	1
572981_0400_0094	1
572981_0430_0234	1
572981_0131_0485	1
572981_0287_0595	1
572981_0047_0223	1
572981_0399_0281	1
572981_0232_0486	1
572981_0190_0108	1
572981_0059_0029	1
572981_0239_0083	1
572981_0244_0126	1
572981_0229_0113	1
572981_0381_0567	1
572981_0271_0069	1
572981_0066_0092	1
572981_0264_0124	1
572981_0203_0099	1
572981_0300_0596	1
572981_0090_0112	1
572981_0198_0470	1
572981_0298_0518	1
572981_0072_0152	1
572981_0290_0440	1
572981_0214_0164	1
572981_0090_0086	1
572981_0380_0572	1
572981_0257_0315	1
572981_0423_0629	1
572981_0330_0586	1
572981_0197_0291	1
572981_0210_0346	1
572981_0031_0365	1
572981_0384_0162	1
572981_0036_0304	1
572981_0173_0423	1
572981_0378_0308	1
572981_0193_0271	1
572981_0337_0451	1
572981_0340_0288	1
572981_0186_0520	1
572981_0366_0280	1
572981_0025_0089	1
572981_0238_0506	1
572981_0136_0038	1
572981_0068_0598	1
572981_0044_0628	1
572981_0040_0018	1
572981_0167_0055	1
572981_0269_0267	1
572981_0100_0400	1
572981_0253_0493	1
572981_0379_0055	1
572981_0055_0513	1
572981_0131_0273	1
572981_0398_0168	1
572981_0034_0296	1
572981_0308_0198	1
572981_0376_0414	1
572981_0372_0144	1
572981_0124_0044	1
572981_0449_0167	1
572981_0108_0512	1
572981_0126_0250	1
572981_0265_0501	1
572981_0122_0272	1
572981_0392_0010	1
572981_0075_0289	1
572981_0038_0138	1
572981_0011_0093	1
572981_0064_0078	1
572981_0124_0226	1
572981_0319_0217	1
572981_0202_0388	1
572981_0021_0147	1
572981_0332_0070	1
572981_0345_0561	1
572981_0227_0547	1
572981_0101_0265	1
572981_0175_0557	1
572981_0139_0167	1
572981_0261_0599	1
572981_0078_0576	1
572981_0455_0325	1
572981_0061_0091	1
572981_0083_0503	1
572981_0269_0067	1
572981_0064_0514	1
572981_0441_0215	1
572981_0171_0305	1
572981_0278_0586	1
572981_0212_0366	1
572981_0158_0488	1
572981_0294_0500	1
572981_0150_0004	1
572981_0164_0592	1
572981_0415_0141	1
572981_0105_0439	1
572981_0279_0465	1
572981_0447_0195	1
572981_0376_0316	1
572981_0383_0325	1
572981_0271_0235	1
572981_0302_0026	1
572981_0218_0364	1
572981_0069_0363	1
572981_0375_0003	1
572981_0320_0530	2
572981_0159_0631	1
572981_0106_0468	1
572981_0191_0497	1
572981_0364_0392	1
572981_0422_0324	2
572981_0204_0476	2
572981_0028_0312	1
572981_0122_0424	2
572981_0108_0462	1
572981_0122_0114	1
572981_0058_0234	1
572981_0139_0339	1
572981_0238_0128	1
572981_0343_0337	1
572981_0076_0360	1
572981_0407_0231	1
572981_0027_0117	1
572981_0105_0099	1
572981_0348_0170	1
572981_0143_0045	1
572981_0299_0025	1
572981_0213_0619	1
572981_0125_0399	1
572981_0275_0525	1
572981_0449_0473	1
572981_0448_0448	1
572981_0104_0038	1
572981_0113_0339	1
572981_0027_0509	1
572981_0063_0213	1
572981_0021_0343	1
572981_0050_0512	1
572981_0016_0382	1
572981_0316_0548	1
572981_0178_0206	1
572981_0103_0107	1
572981_0234_0254	1
572981_0420_0044	1
572981_0111_0229	1
572981_0414_0594	1
572981_0456_0334	1
572981_0359_0365	1
572981_0186_0084	1
572981_0344_0264	1
572981_0410_0182	1
572981_0109_0547	1
572981_0272_0524	1
572981_0006_0248	1
572981_0387_0237	1
572981_0276_0218	1
572981_0239_0311	1
572981_0205_0555	1
572981_0126_0558	1
572981_0086_0458	1
572981_0118_0234	3
572981_0318_0486	3
572981_0455_0083	2
572981_0110_0432	3
572981_0042_0224	1
572981_0020_0154	3
572981_0128_0088	1
572981_0380_0026	3
572981_0115_0379	1
572981_0044_0402	1
572981_0274_0492	1
572981_0185_0359	1
572981_0457_0041	1
572981_0257_0023	1
572981_0408_0156	1
572981_0387_0441	1
572981_0410_0620	1
572981_0087_0351	1
572981_0331_0335	1
572981_0288_0142	1
572981_0062_0304	1
572981_0216_0116	1
572981_0268_0530	1
572981_0203_0257	1
572981_0011_0221	1
572981_0181_0087	1
572981_0311_0385	1
572981_0414_0480	1
572981_0312_0198	1
572981_0257_0473	1
572981_0394_0364	1
572981_0184_0040	1
572981_0120_0098	1
572981_0033_0175	1
572981_0234_0334	1
572981_0299_0093	1
572981_0003_0493	1
572981_0133_0099	1
572981_0404_0452	1
572981_0310_0164	1
572981_0365_0009	1
572981_0093_0119	1
572981_0339_0439	1
572981_0150_0366	1
572981_0111_0393	1
572981_0066_0122	1
572981_0346_0040	1
572981_0049_0581	1
572981_0213_0405	1
572981_0372_0382	1
572981_0160_0108	1
572981_0439_0169	1
572981_0095_0521	1
572981_0184_0096	1
572981_0283_0541	1
572981_0454_0554	1
572981_0091_0527	1
572981_0081_0391	1
572981_0243_0059	1
572981_0083_0209	1
572981_0141_0301	1
572981_0102_0458	1
572981_0382_0566	1
572981_0278_0226	1
572981_0084_0612	1
572981_0376_0422	1
572981_0107_0039	1
572981_0333_0419	1
572981_0237_0573	1
572981_0094_0558	1
572981_0363_0451	1
572981_0403_0437	1
572981_0400_0628	1
572981_0448_0518	1
572981_0106_0054	1
572981_0015_0229	1
572981_0017_0373	1
572981_0026_0118	1
572981_0119_0311	1
572981_0423_0539	1
572981_0229_0357	1
572981_0408_0164	1
572981_0010_0596	1
572981_0243_0215	1
572981_0329_0585	1
572981_0444_0472	1
572981_0166_0052	1
572981_0352_0496	1
572981_0041_0601	1
572981_0208_0184	1
572981_0393_0175	1
572981_0449_0149	1
572981_0023_0021	1
572981_0051_0339	1
572981_0259_0059	1
572981_0109_0395	1
572981_0345_0571	1
572981_0236_0412	1
572981_0035_0451	1
572981_0241_0323	1
572981_0099_0621	1
572981_0100_0126	1
572981_0290_0568	1
572981_0011_0547	1
572981_0239_0109	1
572981_0054_0122	1
572981_0022_0500	1
572981_0406_0302	1
572981_0220_0466	1
572981_0167_0087	1
572981_0077_0565	1
572981_0333_0199	1
572981_0226_0224	1
572981_0287_0389	1
572981_0394_0550	1
572981_0407_0557	1
572981_0407_0395	1
572981_0049_0601	1
572981_0190_0184	1
572981_0124_0488	1
572981_0063_0387	1
572981_0273_0587	1
572981_0342_0488	1
572981_0111_0627	1
572981_0080_0304	1
572981_0377_0165	1
572981_0119_0231	1
572981_0404_0576	1
572981_0019_0477	1
572981_0210_0444	1
572981_0339_0225	1
572981_0324_0408	1
572981_0035_0129	1
572981_0417_0057	1
572981_0008_0564	1
572981_0278_0080	1
572981_0322_0398	1
572981_0027_0279	1
572981_0037_0591	1
572981_0349_0261	1
572981_0401_0009	1
572981_0427_0035	1
572981_0262_0406	1
572981_0302_0158	1
572981_0042_0262	1
572981_0004_0352	1
572981_0411_0041	1
572981_0217_0535	1
572981_0241_0317	1
572981_0214_0526	1
572981_0015_0285	1
572981_0376_0348	1
572981_0259_0343	1
572981_0329_0305	1
572981_0134_0194	1
572981_0079_0541	1
572981_0096_0204	1
572981_0104_0292	1
572981_0190_0572	1
572981_0319_0569	1
572981_0319_0327	1
572981_0191_0057	1
572981_0034_0280	1
572981_0193_0605	1
572981_0277_0453	1
572981_0333_0595	1
572981_0162_0324	1
572981_0049_0261	1
572981_0096_0632	1
572981_0015_0607	1
572981_0343_0331	1
572981_0203_0515	1
572981_0342_0608	1
572981_0127_0403	1
572981_0077_0453	1
572981_0255_0355	1
572981_0391_0363	1
572981_0397_0287	1
572981_0320_0354	1
572981_0126_0462	1
572981_0023_0083	1
572981_0302_0398	1
572981_0312_0516	1
572981_0049_0125	1
572981_0117_0167	1
572981_0241_0331	1
572981_0164_0622	1
572981_0118_0048	1
572981_0310_0348	1
572981_0018_0474	1
572981_0273_0419	1
572981_0401_0173	1
572981_0073_0077	1
572981_0116_0580	1
572981_0312_0266	1
572981_0148_0118	1
572981_0455_0103	1
572981_0450_0224	1
572981_0291_0503	1
572981_0380_0412	1
572981_0341_0509	1
572981_0411_0063	1
572981_0261_0403	1
572981_0138_0522	1
572981_0076_0604	1
572981_0077_0293	1
572981_0121_0595	1
572981_0374_0246	1
572981_0187_0331	1
572981_0114_0388	1
572981_0299_0353	1
572981_0150_0512	1
572981_0036_0580	1
572981_0438_0362	1
572981_0350_0284	1
572981_0348_0124	1
572981_0037_0213	1
572981_0194_0464	1
572981_0286_0116	1
572981_0196_0078	1
572981_0269_0347	1
572981_0314_0410	1
572981_0418_0512	1
572981_0117_0137	1
572981_0275_0169	1
572981_0456_0054	1
572981_0450_0592	1
572981_0432_0094	1
572981_0079_0553	1
572981_0327_0581	1
572981_0172_0616	1
572981_0332_0160	1
572981_0352_0356	1
572981_0213_0085	1
572981_0027_0365	1
572981_0226_0478	1
572981_0417_0521	1
572981_0428_0228	3
572981_0385_0377	4
572981_0427_0279	4
572981_0346_0582	1
572981_0310_0112	1
572981_0059_0291	2
572981_0234_0442	1
572981_0439_0089	2
572981_0423_0103	2
572981_0182_0350	1
572981_0005_0435	1
572981_0361_0579	1
572981_0078_0048	1
572981_0344_0436	1
572981_0402_0336	1
572981_0266_0194	1
572981_0349_0461	1
572981_0312_0030	1
572981_0359_0133	1
572981_0440_0452	1
572981_0410_0438	1
572981_0180_0440	1
572981_0027_0515	1
572981_0374_0220	1
572981_0416_0024	1
572981_0056_0234	1
572981_0041_0377	1
572981_0107_0277	1
572981_0150_0382	1
572981_0108_0344	1
572981_0083_0485	1
572981_0189_0445	1
572981_0428_0092	1
572981_0138_0386	1
572981_0089_0285	1
572981_0152_0378	1
572981_0454_0404	1
572981_0413_0239	1
572981_0420_0412	1
572981_0005_0071	1
572981_0137_0141	1
572981_0301_0347	1
572981_0386_0278	1
572981_0219_0233	1
572981_0053_0307	1
572981_0448_0410	1
572981_0258_0628	1
572981_0131_0589	1
572981_0167_0191	1
572981_0059_0367	1
572981_0139_0347	1
572981_0083_0117	1
572981_0009_0095	1
572981_0330_0608	1
572981_0067_0051	1
572981_0418_0254	1
572981_0030_0330	1
572981_0422_0062	1
572981_0122_0330	1
572981_0386_0526	1
572981_0051_0625	1
572981_0090_0128	1
572981_0306_0514	1
572981_0333_0363	1
572981_0128_0354	1
572981_0113_0599	1
572981_0263_0547	1
572981_0200_0514	1
572981_0360_0544	1
572981_0370_0138	1
572981_0445_0153	1
572981_0436_0302	1
572981_0108_0322	1
572981_0383_0143	1
572981_0071_0481	1
572981_0315_0253	1
572981_0429_0489	1
572981_0066_0364	1
572981_0170_0378	1
572981_0029_0185	2
572981_0004_0028	2
572981_0335_0027	1
572981_0286_0614	1
572981_0158_0320	1
572981_0034_0298	1
572981_0444_0332	1
572981_0335_0605	1
572981_0279_0389	1
572981_0441_0339	1
572981_0013_0077	1
572981_0282_0380	1
572981_0283_0223	1
572981_0089_0043	1
572981_0273_0101	1
572981_0119_0207	1
572981_0153_0603	1
572981_0444_0148	1
572981_0351_0137	1
572981_0240_0632	1
572981_0075_0065	1
572981_0457_0437	1
572981_0028_0142	1
572981_0196_0046	1
572981_0339_0525	1
572981_0304_0050	1
572981_0195_0081	1
572981_0031_0059	1
572981_0348_0076	1
572981_0225_0443	1
572981_0317_0167	1
572981_0423_0145	1
572981_0324_0574	1
572981_0068_0580	1
572981_0032_0176	1
572981_0018_0366	1
572981_0211_0591	1
572981_0340_0188	1
572981_0030_0492	1
572981_0284_0116	1
572981_0087_0431	1
572981_0170_0598	1
572981_0112_0116	1
572981_0091_0303	1
572981_0244_0224	1
572981_0255_0575	1
572981_0267_0513	1
572981_0040_0552	1
572981_0196_0352	1
572981_0358_0544	1
572981_0004_0436	1
572981_0230_0530	1
572981_0344_0386	1
572981_0218_0058	1
572981_0076_0576	1
572981_0309_0101	1
572981_0109_0095	1
572981_0139_0237	1
572981_0413_0333	1
572981_0017_0109	1
572981_0435_0427	1
572981_0343_0243	1
572981_0127_0509	1
572981_0276_0606	2
572981_0009_0151	2
572981_0340_0574	1
572981_0355_0149	1
572981_0015_0125	1
572981_0299_0609	1
572981_0222_0432	1
572981_0087_0267	1
572981_0279_0473	1
572981_0255_0307	1
572981_0278_0114	1
572981_0419_0079	1
572981_0052_0386	1
572981_0436_0120	1
572981_0401_0241	1
572981_0187_0603	1
572981_0224_0342	1
572981_0006_0548	1
572981_0066_0464	1
572981_0153_0287	1
572981_0240_0398	1
572981_0401_0245	1
572981_0397_0457	1
572981_0311_0539	1
572981_0308_0282	1
572981_0219_0623	1
572981_0238_0378	1
572981_0293_0009	1
572981_0316_0244	1
572981_0031_0503	1
572981_0027_0213	1
572981_0452_0158	1
572981_0064_0422	1
572981_0178_0182	1
572981_0147_0191	1
572981_0397_0311	1
572981_0085_0239	1
572981_0147_0501	1
572981_0043_0263	1
572981_0238_0074	1
572981_0401_0481	1
572981_0046_0416	1
572981_0025_0031	1
572981_0101_0509	2
572981_0426_0334	1
572981_0286_0172	1
572981_0301_0563	1
572981_0103_0223	1
572981_0068_0472	1
572981_0218_0502	1
572981_0070_0226	1
572981_0416_0362	1
572981_0318_0126	1
572981_0229_0265	1
572981_0333_0269	1
572981_0170_0170	1
572981_0182_0110	1
572981_0359_0299	1
572981_0436_0174	1
572981_0032_0476	1
572981_0415_0545	1
572981_0406_0472	1
572981_0186_0210	1
572981_0251_0083	1
572981_0362_0286	1
572981_0267_0327	1
572981_0184_0190	1
572981_0101_0363	1
572981_0238_0200	1
572981_0106_0418	1
572981_0270_0148	1
572981_0366_0574	1
572981_0411_0261	1
572981_0288_0354	1
572981_0324_0492	1
572981_0415_0583	1
572981_0129_0107	1
572981_0264_0324	1
572981_0107_0143	1
572981_0231_0253	1
572981_0091_0353	1
572981_0107_0111	1
572981_0370_0132	1
572981_0270_0194	1
572981_0147_0355	1
572981_0050_0608	1
572981_0357_0165	1
572981_0404_0172	1
572981_0104_0184	1
572981_0226_0028	1
572981_0217_0363	1
572981_0327_0359	1
572981_0366_0344	1
572981_0124_0508	1
572981_0169_0469	1
572981_0281_0329	1
572981_0262_0602	1
572981_0386_0516	1
572981_0441_0031	1
572981_0188_0330	1
572981_0358_0492	1
572981_0328_0300	1
572981_0308_0126	1
572981_0208_0380	1
572981_0210_0464	1
572981_0390_0264	1
572981_0171_0373	1
572981_0113_0383	1
572981_0287_0495	1
572981_0377_0575	1
572981_0133_0243	1
572981_0374_0364	1
572981_0184_0238	1
572981_0033_0059	1
572981_0201_0497	1
572981_0118_0532	1
572981_0441_0055	1
572981_0185_0139	1
572981_0386_0614	1
572981_0389_0621	1
572981_0453_0621	1
572981_0272_0624	1
572981_0266_0290	1
572981_0202_0438	1
572981_0120_0078	1
572981_0314_0154	1
572981_0337_0069	1
572981_0210_0042	1
572981_0120_0094	1
572981_0043_0127	1
572981_0129_0085	1
572981_0160_0402	1
572981_0339_0333	1
572981_0455_0187	1
572981_0072_0510	1
572981_0300_0240	1
572981_0177_0453	1
572981_0216_0568	1
572981_0286_0410	1
572981_0075_0355	1
572981_0117_0381	1
572981_0373_0243	1
572981_0424_0038	1
572981_0003_0375	1
572981_0252_0440	1
572981_0246_0556	1
572981_0076_0434	1
572981_0070_0554	1
572981_0328_0612	1
572981_0183_0531	1
572981_0449_0323	1
572981_0303_0621	1
572981_0246_0182	1
572981_0344_0114	1
572981_0252_0008	1
572981_0044_0466	1
572981_0387_0285	1
572981_0395_0563	1
572981_0221_0169	1
572981_0175_0333	1
572981_0116_0060	1
572981_0444_0516	1
572981_0097_0479	1
572981_0049_0009	1
572981_0135_0209	1
572981_0095_0365	1
572981_0334_0576	1
572981_0447_0273	1
572981_0379_0087	1
572981_0079_0403	1
572981_0118_0028	1
572981_0345_0063	1
572981_0415_0417	1
572981_0240_0120	1
572981_0035_0483	1
572981_0411_0151	1
572981_0297_0461	1
572981_0369_0247	1
572981_0112_0352	1
572981_0289_0491	1
572981_0083_0205	1
572981_0133_0019	2
572981_0319_0423	1
572981_0219_0227	1
572981_0302_0302	1
572981_0397_0165	1
572981_0245_0369	1
572981_0244_0346	1
572981_0305_0261	1
572981_0144_0586	1
572981_0006_0296	1
572981_0204_0230	1
572981_0217_0407	1
572981_0398_0394	1
572981_0051_0513	1
572981_0280_0256	1
572981_0025_0519	1
572981_0286_0096	1
572981_0292_0560	1
572981_0306_0486	1
572981_0202_0006	1
572981_0038_0606	1
572981_0251_0209	1
572981_0105_0371	1
572981_0372_0294	1
572981_0159_0509	1
572981_0295_0261	1
572981_0163_0509	1
572981_0089_0049	1
572981_0242_0584	1
572981_0166_0570	1
572981_0400_0532	1
572981_0245_0193	1
572981_0375_0111	1
572981_0299_0127	1
572981_0048_0146	1
572981_0349_0423	1
572981_0440_0342	1
572981_0085_0389	1
572981_0070_0466	1
572981_0083_0111	1
572981_0062_0616	1
572981_0039_0589	1
572981_0106_0510	1
572981_0448_0300	1
572981_0134_0406	1
572981_0247_0609	1
572981_0253_0287	1
572981_0089_0629	1
572981_0359_0183	1
572981_0071_0445	1
572981_0142_0116	1
572981_0431_0507	1
572981_0329_0461	1
572981_0332_0252	1
572981_0270_0166	1
572981_0363_0027	1
572981_0331_0587	1
572981_0327_0351	1
572981_0128_0608	1
572981_0120_0542	1
572981_0123_0147	1
572981_0100_0030	1
572981_0089_0143	1
572981_0298_0628	1
572981_0345_0337	1
572981_0284_0264	1
572981_0185_0179	1
572981_0315_0059	1
572981_0313_0117	1
572981_0416_0346	1
572981_0350_0096	1
572981_0376_0622	1
572981_0191_0195	1
572981_0016_0130	1
572981_0064_0322	1
572981_0386_0424	1
572981_0148_0420	1
572981_0230_0148	1
572981_0225_0095	1
572981_0157_0621	1
572981_0264_0576	1
572981_0363_0269	1
572981_0131_0561	1
572981_0273_0341	1
572981_0118_0084	1
572981_0207_0203	1
572981_0385_0409	1
572981_0337_0405	1
572981_0284_0060	1
572981_0092_0508	1
572981_0284_0470	1
572981_0088_0524	1
572981_0222_0560	1
572981_0453_0571	1
572981_0260_0546	1
572981_0441_0607	1
572981_0216_0346	1
572981_0360_0484	1
572981_0193_0617	1
572981_0100_0474	1
572981_0422_0112	1
572981_0186_0476	1
572981_0398_0602	1
572981_0302_0196	1
572981_0030_0512	1
572981_0079_0141	1
572981_0299_0175	1
572981_0249_0277	1
572981_0291_0521	1
572981_0135_0439	1
572981_0299_0441	1
572981_0195_0371	1
572981_0183_0241	1
572981_0269_0299	1
572981_0219_0191	1
572981_0340_0266	1
572981_0320_0006	1
572981_0383_0385	1
572981_0434_0030	1
572981_0136_0630	1
572981_0390_0514	1
572981_0293_0289	1
572981_0205_0161	1
572981_0441_0065	1
572981_0430_0532	1
572981_0441_0287	1
572981_0369_0625	1
572981_0139_0583	1
572981_0156_0212	1
572981_0261_0173	1
572981_0163_0613	1
572981_0224_0118	1
572981_0146_0460	1
572981_0366_0544	1
572981_0066_0528	1
572981_0248_0606	1
572981_0342_0560	1
572981_0434_0580	1
572981_0245_0565	1
572981_0095_0105	1
572981_0266_0132	1
572981_0451_0385	1
572981_0225_0293	1
572981_0292_0540	1
572981_0097_0011	1
572981_0062_0492	1
572981_0327_0183	1
572981_0047_0295	1
572981_0429_0223	1
572981_0278_0346	1
572981_0337_0433	1
572981_0405_0073	1
572981_0179_0397	1
572981_0086_0500	1
572981_0450_0460	1
572981_0368_0150	1
572981_0269_0135	1
572981_0274_0594	1
572981_0386_0438	1
572981_0023_0405	1
572981_0182_0264	1
572981_0177_0381	1
572981_0296_0126	1
572981_0347_0601	1
572981_0434_0452	1
572981_0369_0507	1
572981_0274_0158	1
572981_0132_0608	1
572981_0151_0397	1
572981_0456_0594	1
572981_0455_0345	1
572981_0140_0174	1
572981_0194_0378	2
572981_0098_0540	1
572981_0296_0092	1
572981_0178_0602	1
572981_0427_0591	1
572981_0100_0092	1
572981_0302_0354	1
572981_0192_0416	1
572981_0163_0031	1
572981_0269_0281	1
572981_0149_0623	1
572981_0404_0074	1
572981_0448_0402	1
572981_0340_0596	1
572981_0299_0489	1
572981_0388_0482	1
572981_0295_0527	1
572981_0283_0213	1
572981_0090_0300	1
572981_0254_0598	1
572981_0239_0279	1
572981_0138_0296	1
572981_0078_0288	1
572981_0377_0535	1
572981_0256_0596	1
572981_0453_0547	1
572981_0071_0143	1
572981_0159_0337	1
572981_0439_0589	1
572981_0279_0617	1
572981_0222_0350	1
572981_0382_0332	1
572981_0161_0609	1
572981_0419_0117	1
572981_0011_0545	1
572981_0075_0465	1
572981_0299_0451	1
572981_0205_0633	1
572981_0443_0087	1
572981_0281_0451	1
572981_0255_0287	1
572981_0202_0336	1
572981_0082_0184	1
572981_0196_0010	1
572981_0182_0226	1
572981_0112_0586	1
572981_0413_0133	1
572981_0157_0571	1
572981_0057_0589	1
572981_0299_0135	1
572981_0063_0443	1
572981_0200_0168	1
572981_0383_0297	1
572981_0369_0257	1
572981_0313_0185	1
572981_0350_0110	1
572981_0300_0024	1
572981_0217_0351	1
572981_0132_0034	1
572981_0404_0402	1
572981_0316_0512	1
572981_0237_0389	1
572981_0259_0457	1
572981_0405_0569	1
572981_0262_0466	1
572981_0326_0248	1
572981_0138_0422	1
572981_0003_0231	1
572981_0013_0381	1
572981_0039_0295	1
572981_0127_0413	1
572981_0395_0373	1
572981_0437_0327	1
572981_0216_0152	1
572981_0244_0622	1
572981_0376_0592	1
572981_0076_0614	1
572981_0320_0364	1
572981_0158_0244	1
572981_0316_0516	1
572981_0157_0323	1
572981_0295_0425	1
572981_0237_0165	1
572981_0104_0136	1
572981_0340_0438	1
572981_0311_0463	1
572981_0035_0337	1
572981_0156_0060	1
572981_0026_0374	1
572981_0370_0028	1
572981_0396_0058	1
572981_0126_0382	1
572981_0061_0075	1
572981_0032_0468	1
572981_0433_0123	1
572981_0003_0289	1
572981_0039_0271	1
572981_0072_0372	1
572981_0068_0432	1
572981_0225_0221	1
572981_0188_0034	1
572981_0389_0311	1
572981_0195_0043	1
572981_0009_0547	1
572981_0370_0042	1
572981_0327_0463	1
572981_0434_0570	1
572981_0009_0361	1
572981_0362_0216	1
572981_0232_0208	1
572981_0150_0500	1
572981_0108_0268	1
572981_0406_0170	1
572981_0241_0443	1
572981_0171_0493	1
572981_0190_0626	1
572981_0179_0187	1
572981_0059_0397	1
572981_0112_0118	1
572981_0250_0420	1
572981_0369_0303	1
572981_0432_0268	1
572981_0210_0298	1
572981_0284_0258	1
572981_0229_0275	1
572981_0362_0532	1
572981_0220_0106	1
572981_0047_0623	1
572981_0379_0163	1
572981_0097_0355	1
